CustomerID,TotalOrders,TotalRevenue,AverageRevenue
31024,4,367879.7289,91969.932225
33552,3,676567.8424,225522.614133333
43213,10,2996943.8544,299694.38544
46605,7,1321164.6029,188737.800414286
63993,5,1169274.564,233854.9128
72302,6,2084115.8386,347352.639766667
76663,3,432926.5918,144308.863933333
81289,2,194193.5789,97096.78945
81867,7,1395842.1875,199406.026785714
94558,10,2804943.4401,280494.34401
12858,3,1303250.5709,434416.856966667
19204,5,1064532.1081,212906.42162
27724,3,389188.8348,129729.6116
29245,5,1803339.2205,360667.8441
35418,6,1336424.291,222737.381833333
44002,5,1746690.8265,349338.1653
44605,5,1426182.746,285236.5492
70771,3,1243891.9975,414630.665833333
78558,6,3088623.5171,514770.586183333
90907,7,1588361.2565,226908.750928572
95084,6,1480169.458,246694.909666667
96770,7,1236882.0156,176697.4308
21029,8,1730761.4265,216345.1783125
46116,5,1175955.8256,235191.16512
48011,6,399377.3283,66562.88805
60250,7,2143677.1797,306239.5971
62838,3,291021.6348,97007.2116
69853,8,1426031.9521,178253.9940125
73949,7,1705507.2795,243643.897071429
80407,7,2264839.9921,323548.5703
11557,3,698514.451,232838.150333333
17074,8,3021213.8694,377651.733675
24007,5,1077796.0785,215559.2157
30425,4,667658.6259,166914.656475
39128,3,1079003.3364,359667.7788
42369,6,1461181.6605,243530.27675
58839,4,1816098.5646,454024.64115
70232,5,935051.4207,187010.28414
71608,9,3402197.0117,378021.890188889
74419,6,2687007.7722,447834.6287
80092,6,2437667.6925,406277.94875
21933,3,938738.9812,312912.993733333
66282,11,2099212.178,190837.470727273
81953,10,1459044.2238,145904.42238
83414,4,507218.4203,126804.605075
23350,4,1348912.59,337228.1475
26666,3,417860.6043,139286.8681
26943,4,1280871.5088,320217.8772
27382,9,2657161.2516,295240.139066667
27726,5,1691024.6096,338204.92192
27940,9,1457566.4078,161951.823088889
69368,5,1100309.0339,220061.80678
18945,4,1214309.67,303577.4175
24072,3,722744.8395,240914.9465
31814,5,2300185.2159,460037.04318
57753,3,1129280.1216,376426.7072
58536,3,735503.3544,245167.7848
61362,7,1979575.5552,282796.507885714
62613,8,2794932.5199,349366.5649875
66785,2,773985.6072,386992.8036
85586,3,1449944.4472,483314.815733333
85879,3,621619.8506,207206.616866667
92503,5,1371417.5952,274283.51904
92891,7,1397247.0538,199606.721971429
93779,3,1012311.3276,337437.1092
98741,6,1372353.5261,228725.587683333
15338,5,1486033.5805,297206.7161
24668,4,1332345.1485,333086.287125
31999,2,546027.2239,273013.61195
37565,5,870263.0868,174052.61736
43702,4,814179.3794,203544.84485
47786,10,2681941.4258,268194.14258
55632,5,1000007.9974,200001.59948
58724,5,1614536.2156,322907.24312
73952,5,1432803.6118,286560.72236
29181,2,673706.0414,336853.0207
30100,8,1163954.5305,145494.3163125
34926,5,1179592.8532,235918.57064
35374,5,1891027.3426,378205.46852
68715,4,614559.3252,153639.8313
78753,3,429130.6427,143043.547566667
94625,6,2932000.8211,488666.803516667
95066,8,1576714.2545,197089.2818125
17554,7,1092574.5043,156082.072042857
24061,5,1098861.6454,219772.32908
31919,3,415203.3544,138401.118133333
36210,4,246334.0448,61583.5112
38922,11,3186748.4276,289704.402509091
39148,4,1329159.7939,332289.948475
39733,2,329276.3364,164638.1682
54903,11,3624070.5627,329460.960245455
67970,8,2170202.8342,271275.354275
77476,3,847205.6835,282401.8945
85766,7,843160.4656,120451.495085714
85937,6,2617544.3684,436257.394733333
88858,5,1854647.0368,370929.40736
89636,4,738420.3888,184605.0972
13280,5,1607458.9943,321491.79886
15223,4,1076572.0607,269143.015175
15717,6,1357520.5748,226253.429133333
27119,4,1918674.9204,479668.7301
33423,4,1361468.262,340367.0655
36054,5,806417.6977,161283.53954
37362,3,1015387.42,338462.473333333
38224,2,40365.3444,20182.6722
45228,5,345385.3904,69077.07808
78440,2,599596.7692,299798.3846
80590,4,693960.0636,173490.0159
82882,2,505933.0452,252966.5226
85282,6,2170032.1683,361672.02805
90629,5,755219.7337,151043.94674
91646,3,1573716.5007,524572.1669
91890,5,1287542.1265,257508.4253
16686,4,541394.2744,135348.5686
21925,5,1548840.8027,309768.16054
23432,3,634591.4707,211530.490233333
26489,8,1797675.2848,224709.4106
35503,4,1154154.0443,288538.511075
40514,9,1677106.4523,186345.161366667
45429,2,1408966.354,704483.177
45562,3,700327.1322,233442.3774
45909,6,1743384.235,290564.039166667
51869,5,620610.9161,124122.18322
52425,4,1158339.3733,289584.843325
58426,7,1060343.125,151477.589285714
58475,5,1488977.0404,297795.40808
60229,5,1910536.3251,382107.26502
61585,8,1351458.4341,168932.3042625
72215,3,939624.6917,313208.230566667
84984,6,1379525.2236,229920.8706
90992,6,1136238.6162,189373.1027
11475,9,2836802.9792,315200.331022222
18881,5,1559403.5069,311880.70138
18963,4,724262.0158,181065.50395
37576,4,2539541.5939,634885.398475
39419,3,1266666.944,422222.314666667
46212,6,1097322.0881,182887.014683333
55266,8,2067911.4658,258488.933225
55600,6,1436121.6714,239353.6119
59184,8,2050725.1677,256340.6459625
71589,6,2006673.217,334445.536166667
40535,5,1549847.822,309969.5644
56598,6,1594423.746,265737.291
63281,7,2072210.5436,296030.077657143
71149,6,1516011.749,252668.624833333
74222,1,507652.2936,507652.2936
74495,4,1713167.7993,428291.949825
83536,7,1651113.9014,235873.414485714
92097,4,1647143.9293,411785.982325
93803,3,1387189.262,462396.420666667
10282,8,923789.4515,115473.6814375
10671,3,1119537.2334,373179.0778
30661,7,1435098.6942,205014.099171429
35583,5,2970660.0057,594132.00114
45298,5,946903.4356,189380.68712
49807,5,2524052.7441,504810.54882
50924,3,186314.6426,62104.8808666667
56280,5,1953462.9701,390692.59402
56322,2,578441.6445,289220.82225
61634,4,300347.3948,75086.8487
98912,7,1486976.8371,212425.262442857
17831,5,2034211.9094,406842.38188
26246,7,789881.3132,112840.1876
34630,4,614607.1542,153651.78855
35978,7,1482670.9304,211810.132914286
41516,7,2433630.7748,347661.539257143
54371,6,820548.7514,136758.125233333
59921,4,625500.5998,156375.14995
60880,5,1700964.6897,340192.93794
72515,4,2444463.4824,611115.8706
73639,6,604389.0903,100731.51505
77689,1,389937.2925,389937.2925
86992,4,887618.9328,221904.7332
90438,4,888651.1514,222162.78785
92909,4,1380160.7058,345040.17645
99110,5,1036557.0441,207311.40882
99367,6,2226776.8864,371129.481066667
11773,3,1473675.97,491225.323333334
24042,6,1910012.2129,318335.368816667
37421,5,600108.2133,120021.64266
39090,5,916803.7456,183360.74912
61638,7,2126876.777,303839.539571429
61642,5,1111898.961,222379.7922
62848,3,608099.0748,202699.6916
67945,5,734457.3811,146891.47622
89822,7,2540882.9836,362983.283371429
97287,6,2053266.5526,342211.0921
99562,6,498261.6106,83043.6017666667
10369,6,1057448.5875,176241.43125
19398,4,471755.9107,117938.977675
26860,4,2035851.6754,508962.91885
31437,6,1878070.5129,313011.75215
36670,5,1616092.0565,323218.4113
37110,6,1583485.2704,263914.211733333
43162,6,1048438.588,174739.764666667
46922,1,194917.584,194917.584
97787,6,1912182.82,318697.136666667
12247,2,171126.3966,85563.1983
18695,7,2059784.4101,294254.915728572
23571,5,639159.027,127831.8054
24705,4,529979.5887,132494.897175
26144,2,566765.9598,283382.9799
35612,4,611117.842,152779.4605
53207,5,1213042.0422,242608.40844
62421,8,2054124.8622,256765.607775
63592,5,1328570.579,265714.1158
80488,7,2215188.9715,316455.567357143
86567,3,861246.9868,287082.328933333
95517,7,1889273.7247,269896.246385714
14885,4,2224824.8834,556206.22085
18392,5,1148369.1577,229673.83154
28289,3,520489.6672,173496.555733333
34686,4,942879.5678,235719.89195
43192,8,1824551.6556,228068.95695
69334,6,2162167.9826,360361.330433333
69908,7,2428114.2636,346873.466228571
70222,5,1539268.2321,307853.64642
74156,9,3089427.6236,343269.735955556
11208,5,741603.8639,148320.77278
24155,8,2673084.6251,334135.5781375
36343,3,568417.508,189472.502666667
42803,2,936509.4709,468254.73545
44669,7,1649577.628,235653.946857143
50175,3,942076.1744,314025.391466667
59429,5,1321449.6533,264289.93066
60396,5,1143335.4177,228667.08354
66961,7,1757578.7344,251082.676342857
69266,7,1813400.0847,259057.154957143
77173,1,86698.26,86698.26
78531,7,2555463.3737,365066.196242857
83092,5,1142756.0036,228551.20072
84795,4,595832.7648,148958.1912
87128,7,3475465.7451,496495.106442857
97858,8,1586225.6456,198278.2057
11292,2,929506.0657,464753.03285
27076,3,602038.3836,200679.4612
28086,7,1646232.5243,235176.0749
29666,6,1460730.9951,243455.16585
35568,3,1290855.7476,430285.2492
39158,5,864128.0322,172825.60644
44298,5,1702226.9751,340445.39502
56297,6,1440098.7054,240016.4509
56692,4,435719.5815,108929.895375
61376,5,824926.6251,164985.32502
71752,5,962583.6452,192516.72904
74890,5,1976295.0936,395259.01872
28137,4,446276.5979,111569.149475
29520,4,669064.0699,167266.017475
30596,8,2384570.9954,298071.374425
44985,4,723949.8675,180987.466875
47882,7,1972433.0475,281776.149642857
61209,5,1512173.4194,302434.68388
61470,7,2367059.9558,338151.422257143
63517,7,1237151.6108,176735.9444
66982,5,1254445.9172,250889.18344
89058,3,425464.1384,141821.379466667
97332,3,750293.1398,250097.713266667
97890,5,1109154.3919,221830.87838
17542,5,1147514.3834,229502.87668
19300,5,867220.771,173444.1542
24351,7,2205875.872,315125.124571429
31436,5,2185983.8422,437196.76844
31940,5,752963.3958,150592.67916
49637,7,3515063.5527,502151.9361
58985,10,2136384.6437,213638.46437
59484,4,1456331.3665,364082.841625
64624,7,2661799.7156,380257.102228571
84328,4,1487579.5505,371894.887625
85461,4,899920.5436,224980.1359
88767,4,700535.8632,175133.9658
93054,5,1526075.1587,305215.03174
32824,8,1805440.8999,225680.1124875
36311,7,1753618.034,250516.862
55197,2,604217.1888,302108.5944
64309,8,569979.489,71247.436125
65791,4,965911.6322,241477.90805
66292,3,1281140.185,427046.728333333
76917,3,799432.2704,266477.423466667
87591,5,1204261.4116,240852.28232
93080,6,2143807.0402,357301.173366667
97468,6,2328351.1996,388058.533266667
23951,6,2895080.6546,482513.442433333
25050,5,568646.3758,113729.27516
25280,2,1066993.665,533496.8325
32815,6,1213723.014,202287.169
37747,3,1095584.9906,365194.996866667
44482,4,829072.1739,207268.043475
54880,6,2161847.0808,360307.8468
65181,3,393476.3676,131158.7892
74270,4,1043855.1927,260963.798175
82069,5,1268318.5098,253663.70196
89528,3,691661.1554,230553.718466667
29853,2,572139.2237,286069.61185
37310,3,1898474.657,632824.885666667
43499,9,3419890.5666,379987.840733333
45749,5,1814248.8172,362849.76344
55989,4,1155186.068,288796.517
68347,9,3203735.5238,355970.613755556
70768,6,3442561.0907,573760.181783333
77508,5,1153223.2476,230644.64952
83771,4,538450.6897,134612.672425
85638,5,1599029.4905,319805.8981
88508,5,892290.722,178458.1444
15014,9,1528898.3129,169877.590322222
16106,3,213406.1302,71135.3767333333
18132,5,1445000.6724,289000.13448
18444,4,1134592.192,283648.048
24671,6,1417888.2306,236314.7051
30863,4,741411.0879,185352.771975
33960,5,2159136.1984,431827.23968
40949,4,1390345.9801,347586.495025
44367,3,1133760.3352,377920.111733333
57816,2,55890.52,27945.26
64391,6,2860318.3038,476719.7173
68458,4,2143658.2401,535914.560025
75028,8,1124240.1722,140530.021525
12935,11,3197471.2971,290679.208827273
14766,3,479694.2434,159898.081133333
18159,4,640884.6444,160221.1611
36570,6,791564.8329,131927.47215
40404,1,662853.256,662853.256
43915,8,2307291.8993,288411.4874125
63418,6,1783102.9314,297183.8219
64951,2,423325.1021,211662.55105
66428,7,1113487.3152,159069.616457143
67560,5,2207494.8428,441498.96856
70770,3,815465.7326,271821.910866667
78394,4,871480.8372,217870.2093
79020,6,1286136.5402,214356.090033333
80288,3,230492.1456,76830.7152
84375,8,2232824.3697,279103.0462125
86153,2,489687.6347,244843.81735
87726,4,1276891.6389,319222.909725
89678,2,82748.1288,41374.0644
95284,4,772783.5521,193195.888025
96919,3,1536469.0134,512156.3378
19588,6,2206710.9269,367785.154483333
20950,8,3522787.0463,440348.3807875
29786,5,551135.0145,110227.0029
39119,3,1281085.0814,427028.360466667
40277,2,1027933.8772,513966.9386
50041,3,642069.8874,214023.2958
50869,2,122883.0708,61441.5354
64140,3,1209210.9132,403070.3044
14278,9,2121888.3187,235765.368744444
28000,9,1851487.3142,205720.812688889
32968,3,867346.4496,289115.4832
35188,5,1138462.6512,227692.53024
52493,4,1339555.2309,334888.807725
55449,7,2106831.1958,300975.885114286
65186,5,1248155.672,249631.1344
86180,6,2323128.8617,387188.143616667
87911,2,954141.482,477070.741
10000,5,1805968.5066,361193.70132
12839,4,1233987.6371,308496.909275
31303,3,285954.6155,95318.2051666667
51374,5,1491227.9424,298245.58848
60881,3,549650.8236,183216.9412
66444,6,3272835.009,545472.5015
68663,4,1393228.6208,348307.1552
90397,4,1302013.4722,325503.36805
93875,6,1843192.4105,307198.735083333
22158,7,2126719.5591,303817.079871429
31613,3,481082.7873,160360.9291
35981,5,1868155.9137,373631.18274
43486,5,949459.9991,189891.99982
43764,6,1455324.7954,242554.132566667
45571,4,313233.9173,78308.479325
48364,3,910784.7395,303594.913166667
50315,3,590416.5973,196805.532433333
50987,4,324472.8174,81118.20435
89521,6,580812.0124,96802.0020666667
95853,11,3074682.4233,279516.583936364
17878,3,668701.4196,222900.4732
29092,5,1825554.2407,365110.84814
36719,5,1922787.9245,384557.5849
50314,5,1305210.9321,261042.18642
53363,4,817982.8319,204495.707975
67318,1,51349.6896,51349.6896
70839,3,1071261.0072,357087.0024
71360,5,1208071.4117,241614.28234
80107,6,1814133.7017,302355.61695
84762,7,2050252.4154,292893.2022
85270,8,1521226.672,190153.334
85311,3,1759347.648,586449.216
86407,3,1217926.8002,405975.600066667
88745,2,448872.6393,224436.31965
98919,9,2686605.6501,298511.7389
17749,5,2062518.3133,412503.66266
20368,3,1349919.807,449973.269
26233,4,1085893.4775,271473.369375
28885,3,509822.1632,169940.721066667
34995,8,2123900.8644,265487.60805
41991,5,1246607.9672,249321.59344
44817,4,1749184.0172,437296.0043
56619,2,145786.5894,72893.2947
61608,3,1200977.9994,400325.9998
65939,5,1531178.5145,306235.7029
72880,8,1588838.6373,198604.8296625
74176,4,578552.692,144638.173
80602,2,405730.652,202865.326
90271,6,1810748.7292,301791.454866667
15258,3,670807.004,223602.334666667
24415,2,702094.8465,351047.42325
26172,8,3029383.0568,378672.8821
38313,7,893966.1912,127709.455885714
40234,6,1275421.6484,212570.274733333
52083,6,1762647.0753,293774.51255
53424,4,1685939.4636,421484.8659
60563,7,1784409.5873,254915.655328571
67663,9,2403157.8802,267017.542244444
68794,4,745363.3559,186340.838975
69216,6,1256061.3886,209343.564766667
76864,4,1088267.6473,272066.911825
88251,7,1761011.1922,251573.027457143
96191,3,855949.8888,285316.6296
99191,4,1880594.0351,470148.508775
99798,4,808258.3448,202064.5862
18407,6,987377.0567,164562.842783333
51958,3,665665.291,221888.430333333
92505,4,573518.291,143379.57275
11503,5,1299616.3895,259923.2779
35376,7,2915157.0276,416451.003942857
37510,5,840901.5744,168180.31488
43470,5,1720438.246,344087.6492
46376,3,1461330.8556,487110.2852
49402,6,1675130.6483,279188.441383333
58747,3,79220.7102,26406.9034
63398,5,1019596.9946,203919.39892
72726,8,1798553.5684,224819.19605
74708,6,2878703.2937,479783.882283333
79008,5,1022386.1435,204477.2287
89149,5,990308.0315,198061.6063
92904,6,1160092.3761,193348.72935
10403,3,778551.2424,259517.0808
16069,5,1394359.3846,278871.87692
17842,4,1014967.3814,253741.84535
19774,5,1948362.0925,389672.4185
62075,5,941088.2124,188217.64248
67051,10,3901678.4862,390167.84862
76166,4,1360337.7705,340084.442625
81237,6,1566185.3638,261030.893966667
81661,9,1772857.1526,196984.128066667
96949,4,1642985.409,410746.35225
12546,6,2200828.4748,366804.7458
21957,6,1194036.3349,199006.055816667
30056,4,1167064.0962,291766.02405
50654,5,1646421.8139,329284.36278
57637,4,544064.5165,136016.129125
59651,4,1176327.2125,294081.803125
69145,3,837116.6184,279038.8728
75019,4,1300918.2738,325229.56845
84727,6,1518471.4864,253078.581066667
89504,4,373782.0008,93445.5002
91013,4,1585203.4183,396300.854575
18634,4,735275.1781,183818.794525
19620,6,537291.8449,89548.6408166667
24359,5,3194317.3514,638863.47028
25774,4,863009.847,215752.46175
45868,3,185931.2593,61977.0864333333
55032,7,1083564.3168,154794.9024
60715,5,1468046.4543,293609.29086
69968,4,913444.8066,228361.20165
74017,3,963375.9047,321125.301566667
79476,5,1464150.4698,292830.09396
98498,2,435906.8108,217953.4054
18130,5,1465246.0682,293049.21364
28299,3,287449.8567,95816.6189
30532,4,1306653.9501,326663.487525
33411,3,826519.3412,275506.447066667
37124,2,1201949.0392,600974.5196
41661,5,2118700.0741,423740.01482
71089,3,935708.4622,311902.820733333
84158,6,1005644.3471,167607.391183333
10460,4,1161973.3203,290493.330075
40950,10,4006750.4297,400675.04297
59415,6,1694449.3114,282408.218566667
60842,4,738205.012,184551.253
62183,4,1097381.3263,274345.331575
67569,4,1184563.2163,296140.804075
69836,3,423350.8131,141116.9377
74949,5,1412524.6184,282504.92368
75003,5,1654655.4026,330931.08052
76273,3,646902.8055,215634.2685
83467,9,2252326.9115,250258.545722222
83475,7,2377197.6922,339599.670314286
94824,3,464514.7512,154838.2504
97352,3,1124292.3365,374764.112166667
99438,8,2488062.2819,311007.7852375
18352,6,2069911.2981,344985.21635
24612,7,1083604.1186,154800.588371429
26635,6,1416047.0845,236007.847416667
29442,5,979590.3981,195918.07962
45168,6,1897077.8198,316179.636633333
50545,5,1304066.9805,260813.3961
64864,5,332300.5608,66460.11216
71890,4,445433.8732,111358.4683
72503,3,1253839.1704,417946.390133333
81421,8,2276810.3724,284601.29655
95078,3,646557.4258,215519.141933333
97117,5,1089215.332,217843.0664
13453,6,2257659.177,376276.5295
13743,12,3667736.5267,305644.710558333
19917,4,1297064.4117,324266.102925
28239,5,1928197.9879,385639.59758
48332,6,1897515.0925,316252.515416667
58023,4,1458262.6851,364565.671275
72146,5,779668.993,155933.7986
76267,6,1141190.4525,190198.40875
76680,3,1069400.7394,356466.913133333
85754,2,426243.7195,213121.85975
20690,4,839112.4928,209778.1232
26416,1,281196.8076,281196.8076
30783,6,1402945.0592,233824.176533333
32253,3,1766572.8261,588857.6087
43468,6,1093094.0629,182182.343816667
48042,6,1458608.1751,243101.362516667
51472,3,1051927.0986,350642.3662
59658,3,547209.0351,182403.0117
70369,4,1519077.0515,379769.262875
83540,4,840026.9955,210006.748875
91303,4,1090691.5686,272672.89215
12876,6,2359286.3557,393214.392616667
13444,4,1628522.0238,407130.50595
15206,2,723265.4976,361632.7488
15649,3,244574.8386,81524.9462
21664,5,823573.3055,164714.6611
25609,3,1188525.4464,396175.1488
28670,3,1276440.3331,425480.111033333
36121,4,1070135.0048,267533.7512
38836,5,1488676.0304,297735.20608
44525,6,1482821.4644,247136.910733333
44711,8,2032013.1781,254001.6472625
59655,3,1084713.9038,361571.301266667
87484,6,599085.4834,99847.5805666667
94456,8,2106844.6603,263355.5825375
14125,7,1478777.3269,211253.903842857
17049,2,678935.895,339467.9475
24923,9,2634620.5239,292735.613766667
30179,4,902764.4999,225691.124975
48639,5,2205940.8636,441188.17272
51165,4,1075999.2816,268999.8204
64752,7,2836039.4708,405148.495828571
69258,6,1782937.7288,297156.288133333
88822,6,1538658.9584,256443.159733333
11302,3,1151069.8317,383689.9439
45267,6,1427517.831,237919.6385
59048,4,1078279.3262,269569.83155
63325,8,1960491.0122,245061.376525
65301,3,402358.9328,134119.644266667
70365,3,335712.1455,111904.0485
87844,6,2197149.6256,366191.604266667
88985,7,1497269.4934,213895.641914286
12688,4,1031969.8097,257992.452425
19454,6,999512.6552,166585.442533333
21585,5,1298589.972,259717.9944
26857,10,1541123.6453,154112.36453
35991,2,406909.2224,203454.6112
43477,12,2755698.0234,229641.50195
44723,4,1413072.0808,353268.0202
51459,3,752216.3343,250738.7781
53587,6,1236369.5078,206061.584633333
55158,2,618694.208,309347.104
56046,4,662271.7534,165567.93835
61866,4,1831945.3564,457986.3391
65097,3,342771.0677,114257.022566667
71615,9,1882380.8717,209153.430188889
76367,4,396214.0204,99053.5051
82061,4,1339017.831,334754.45775
86777,4,1134385.907,283596.47675
87826,5,564871.356,112974.2712
97346,4,1230297.066,307574.2665
21431,3,530840.2865,176946.762166667
26660,3,1431317.1456,477105.7152
54865,4,924979.9355,231244.983875
64037,5,1420475.9212,284095.18424
91439,5,1341417.7714,268283.55428
92276,7,2535323.1552,362189.022171429
93466,9,1475622.4044,163958.044933333
95648,2,854795.1869,427397.59345
98269,4,574806.2596,143701.5649
22168,5,1400828.847,280165.7694
22483,10,2519952.7187,251995.27187
23440,3,599280.0796,199760.026533333
30819,3,813078.5543,271026.184766667
31939,5,1823363.8012,364672.76024
32686,8,1893841.916,236730.2395
51269,8,3373397.3428,421674.66785
79284,7,1133741.187,161963.026714286
90218,5,837564.9125,167512.9825
97448,4,989852.58,247463.145
23474,3,1852649.5338,617549.8446
30997,4,1234828.1826,308707.04565
62101,3,639082.7628,213027.5876
73289,5,1475342.9944,295068.59888
80880,3,711155.953,237051.984333333
19417,4,569900.6774,142475.16935
28883,1,571257.0384,571257.0384
29957,4,1286416.4606,321604.11515
31037,6,1682976.2281,280496.038016667
34536,5,1762772.4804,352554.49608
46199,4,1393774.254,348443.5635
47252,5,825543.9598,165108.79196
48064,4,631600.0271,157900.006775
53991,5,1025325.5488,205065.10976
55310,5,1733634.5318,346726.90636
58200,3,838857.7445,279619.248166667
62893,8,2615298.4266,326912.303325
65863,2,672261.612,336130.806
81970,7,1589349.6502,227049.950028571
99929,3,176002.266,58667.422
21226,6,1670094.9582,278349.1597
26415,5,560197.165,112039.433
27401,3,1797863.7713,599287.923766667
35639,6,797925.319,132987.553166667
42631,2,105958.3451,52979.17255
53394,2,500108.9162,250054.4581
56772,5,1053510.1467,210702.02934
95095,5,1357312.0373,271462.40746
16564,3,707930.0737,235976.691233333
25248,6,1158578.8033,193096.467216667
61020,5,1266288.6049,253257.72098
74465,6,1151784.502,191964.083666667
76124,7,2523693.4056,360527.629371429
78064,2,257566.584,128783.292
81213,3,551425.1055,183808.3685
87567,10,2864140.9792,286414.09792
90221,9,3148106.8934,349789.654822222
91950,5,1169380.5813,233876.11626
96420,6,948723.8943,158120.64905
97159,3,620348.0316,206782.6772
11763,3,1323753.6176,441251.205866667
18345,5,925073.067,185014.6134
19799,9,1591195.9382,176799.548688889
34878,5,1833671.6808,366734.33616
38981,5,1689220.7446,337844.14892
46689,5,1049490.537,209898.1074
60516,4,411805.8892,102951.4723
65890,4,399940.625,99985.15625
85047,5,1514630.5132,302926.10264
85361,7,1946072.1655,278010.309357143
47422,3,630226.842,210075.614
58621,4,1370872.7283,342718.182075
60199,8,1575387.3394,196923.417425
60555,4,1460914.044,365228.511
61001,4,1089750.7906,272437.69765
82489,7,2464963.3526,352137.6218
91493,7,2565184.9131,366454.987585714
15193,6,1491612.5914,248602.098566667
27158,6,2063602.6477,343933.774616667
29132,6,2665636.0591,444272.676516667
35004,5,1622429.3596,324485.87192
42938,8,2601168.0345,325146.0043125
48092,7,1606308.5977,229472.656814286
53519,5,625358.2729,125071.65458
59172,4,616382.2265,154095.556625
76283,9,2579237.9209,286581.991211111
81930,3,822310.7053,274103.568433333
99408,7,1697425.9678,242489.423971429
18413,5,500334.1964,100066.83928
23568,4,1023389.0993,255847.274825
26103,4,646612.4553,161653.113825
48462,5,1078747.221,215749.4442
51887,3,1440140.8428,480046.9476
54129,5,957993.1268,191598.62536
65133,5,854703.2488,170940.64976
65134,9,2614192.0213,290465.780144444
66805,4,1011887.6072,252971.9018
67960,3,1184037.06,394679.02
71150,5,1522832.6659,304566.53318
72501,5,1671890.3958,334378.07916
73717,4,691632.405,172908.10125
73926,5,1589176.1066,317835.22132
90657,7,2012765.6623,287537.951757143
95804,6,1500525.5217,250087.58695
15629,6,1245886.6705,207647.778416667
16584,4,990643.099,247660.77475
19142,4,790593.0286,197648.25715
20856,6,676763.673,112793.9455
27329,4,969584.6262,242396.15655
31882,5,1080535.654,216107.1308
36366,7,2271873.2724,324553.324628572
42419,5,1700549.9958,340109.99916
59018,5,1323887.1372,264777.42744
69032,3,419069.6811,139689.8937
87708,8,2524303.3082,315537.913525
95944,4,565638.4272,141409.6068
24158,5,1297654.5056,259530.90112
29634,3,1127573.4492,375857.8164
29637,5,1402313.5767,280462.71534
44003,3,393826.5234,131275.5078
54827,4,1338029.4658,334507.36645
60057,5,470036.5205,94007.3041
61400,8,2526195.8471,315774.4808875
67035,4,1162311.8715,290577.967875
69603,5,1208526.3786,241705.27572
88390,4,1250096.5914,312524.14785
94770,2,705186.1204,352593.0602
94825,5,1214582.4694,242916.49388
95015,5,923385.4052,184677.08104
13367,3,253181.8272,84393.9424
19344,6,1695596.994,282599.499
21563,11,2793465.1901,253951.380918182
27349,2,80433.4449,40216.72245
30928,3,927483.1152,309161.0384
31013,8,2090761.7422,261345.217775
38743,8,1104593.8537,138074.2317125
47315,5,1048728.3055,209745.6611
48494,5,1543508.562,308701.7124
50778,5,989927.0318,197985.40636
84606,8,2306735.0752,288341.8844
95336,5,397997.662,79599.5324
24272,3,1061016.2688,353672.0896
24943,7,1909861.6583,272837.379757143
37609,4,548305.033,137076.25825
44840,6,1068694.0588,178115.676466667
44917,2,326343.3715,163171.68575
50999,3,822130.626,274043.542
75687,5,1720624.0286,344124.80572
78157,3,666362.0994,222120.6998
81149,4,987957.6454,246989.41135
88198,9,2018867.5305,224318.6145
93429,4,257965.0339,64491.258475
10445,6,577569.7751,96261.6291833334
13944,8,943013.0656,117876.6332
17083,3,624972.6096,208324.2032
87056,9,4325696.5123,480632.945811111
92172,7,1868778.9298,266968.418542857
93353,5,1282851.3552,256570.27104
11261,3,577172.0328,192390.6776
11956,4,870403.1128,217600.7782
12416,3,902773.8276,300924.6092
17161,3,156436.3746,52145.4582
18351,6,1091581.4823,181930.24705
45069,8,2247381.0804,280922.63505
45404,8,2063140.9969,257892.6246125
48882,5,1105773.2426,221154.64852
54135,6,1947877.376,324646.229333333
54501,3,708665.4674,236221.822466667
62273,5,1939566.8306,387913.36612
70570,5,1227660.493,245532.0986
71850,6,1254880.8255,209146.80425
73099,5,2295290.0749,459058.01498
33926,3,1119693.3035,373231.101166667
67756,6,1334304.2434,222384.040566667
72090,5,1087002.4546,217400.49092
73916,4,989585.4149,247396.353725
74371,5,1987688.27,397537.654
74423,5,1226179.7581,245235.95162
90515,4,487843.7249,121960.931225
99105,6,1075746.7409,179291.123483333
23747,7,2399776.1239,342825.160557143
35365,5,884882.9477,176976.58954
35408,1,855520.488,855520.488
46390,3,1121689.1512,373896.383733333
47042,4,569939.6704,142484.9176
64507,7,1364699.5785,194957.082642857
74910,1,239584.08,239584.08
93734,4,381758.82,95439.705
95128,6,1752542.3333,292090.388883333
23542,7,1541277.9114,220182.558771429
26317,6,1513778.9795,252296.496583333
56103,5,1509926.3221,301985.26442
59049,4,1150517.095,287629.27375
60275,5,1474192.6745,294838.5349
76963,4,1058061.2167,264515.304175
81101,1,89149.5195,89149.5195
97838,4,674089.6943,168522.423575
11229,11,3138345.2558,285304.114163636
13176,5,1981762.907,396352.5814
14544,7,1890097.6427,270013.948957143
18047,8,1379553.0373,172444.1296625
33884,7,1864826.4266,266403.775228571
70187,5,1764821.6633,352964.33266
74664,4,709918.9654,177479.74135
74827,2,568446.856,284223.428
77042,4,1507882.3656,376970.5914
78530,4,770781.4818,192695.37045
88481,6,1332535.0039,222089.167316667
99086,2,480533.0793,240266.53965
20435,4,1623471.3848,405867.8462
21720,9,2577574.9337,286397.214855556
29534,5,845600.9665,169120.1933
36213,5,1130317.01,226063.402
60197,5,1908862.6302,381772.52604
